base_name,battery_percent_final,charging_minutes,current_node_final,deliveries_made,drone_id,escenario,escenario_etiqueta,factor_demanda_inventario,factor_demanda_organos,flight_minutes,minutos_simulacion,role,semilla,simulacion,status_final,utilizacion_operativa_pct,utilizacion_vuelo_pct
BASE ESTE CORREDOR,38.543959743170916,2197,BASE ESTE CORREDOR,139,B007,estres_2_moderado,Moderado,1.5,1.25,2242,20160,base,68,1,available,22.018849206349206,11.121031746031745
BASE ESTE CORREDOR,100.0,2330,BASE ESTE CORREDOR,168,B008,estres_2_moderado,Moderado,1.5,1.25,2270,20160,base,68,1,available,22.817460317460316,11.259920634920634
BASE ESTE CORREDOR,20.820605557461004,1892,BASE ESTE CORREDOR,122,B009,estres_2_moderado,Moderado,1.5,1.25,1928,20160,base,68,1,available,18.948412698412696,9.563492063492063
BASE ESTE CORREDOR,61.986990323712874,2777,BASE ESTE CORREDOR,178,B010,estres_2_moderado,Moderado,1.5,1.25,2754,20160,base,68,1,available,27.435515873015877,13.660714285714285
BASE SUR FUENLABRADA,100.0,3337,BASE SUR FUENLABRADA,346,B011,estres_2_moderado,Moderado,1.5,1.25,3270,20160,base,68,1,available,32.77281746031746,16.220238095238095
BASE SUR FUENLABRADA,100.0,3362,BASE SUR FUENLABRADA,363,B012,estres_2_moderado,Moderado,1.5,1.25,3252,20160,base,68,1,available,32.807539682539684,16.130952380952383
BASE SUR FUENLABRADA,20.648049695683913,3390,BASE SUR FUENLABRADA,353,B013,estres_2_moderado,Moderado,1.5,1.25,3354,20160,base,68,1,available,33.45238095238095,16.636904761904763
Hospital Asociado Universitario Guadarrama,100.0,55,Hospital Universitario del Sureste,2,H001,estres_2_moderado,Moderado,1.5,1.25,51,20160,hospital,68,1,available,0.5257936507936508,0.25297619047619047
Hospital Asociado Universitario Guadarrama,42.17482512006674,0,Hospital Universitario de Getafe,1,H002,estres_2_moderado,Moderado,1.5,1.25,33,20160,hospital,68,1,available,0.1636904761904762,0.1636904761904762
Hospital El Escorial,100.0,0,Hospital El Escorial,0,H003,estres_2_moderado,Moderado,1.5,1.25,0,20160,hospital,68,1,available,0.0,0.0
Hospital General Universitario Gregorio Marañón,53.58232205170874,0,Hospital Carlos III,3,H004,estres_2_moderado,Moderado,1.5,1.25,27,20160,hospital,68,1,available,0.13392857142857142,0.13392857142857142
Hospital La Fuenfría,100.0,0,Hospital La Fuenfría,0,H005,estres_2_moderado,Moderado,1.5,1.25,0,20160,hospital,68,1,available,0.0,0.0
Hospital La Fuenfría,100.0,0,Hospital La Fuenfría,0,H006,estres_2_moderado,Moderado,1.5,1.25,0,20160,hospital,68,1,available,0.0,0.0
Hospital Universitario 12 de Octubre,41.373159038633034,0,Hospital Asociado Universitario Guadarrama,1,H007,estres_2_moderado,Moderado,1.5,1.25,34,20160,hospital,68,1,available,0.16865079365079366,0.16865079365079366
Hospital Universitario de Fuenlabrada,48.445878654264995,0,Hospital Universitario General de Villalba,1,H008,estres_2_moderado,Moderado,1.5,1.25,45,20160,hospital,68,1,available,0.2232142857142857,0.2232142857142857
Hospital Universitario de Torrejón,64.93644147791395,57,Hospital Carlos III,3,H009,estres_2_moderado,Moderado,1.5,1.25,74,20160,hospital,68,1,available,0.6498015873015873,0.36706349206349204
Hospital Universitario del Sureste,100.0,0,Hospital Universitario del Sureste,0,H010,estres_2_moderado,Moderado,1.5,1.25,0,20160,hospital,68,1,available,0.0,0.0
Hospital Universitario Infanta Cristina,45.968357762747914,0,Hospital Cantoblanco,1,H011,estres_2_moderado,Moderado,1.5,1.25,30,20160,hospital,68,1,available,0.1488095238095238,0.1488095238095238
Hospital Universitario Infanta Elena,100.0,55,Hospital La Fuenfría,1,H012,estres_2_moderado,Moderado,1.5,1.25,47,20160,hospital,68,1,available,0.5059523809523809,0.23313492063492064
Hospital Universitario Infanta Sofía,100.0,0,Hospital Universitario Infanta Sofía,0,H013,estres_2_moderado,Moderado,1.5,1.25,0,20160,hospital,68,1,available,0.0,0.0
Hospital Universitario Infanta Sofía,100.0,0,Hospital Universitario Infanta Sofía,0,H014,estres_2_moderado,Moderado,1.5,1.25,0,20160,hospital,68,1,available,0.0,0.0
Hospital Universitario José Germain,32.10790497728196,0,Hospital La Fuenfría,1,H015,estres_2_moderado,Moderado,1.5,1.25,38,20160,hospital,68,1,available,0.1884920634920635,0.1884920634920635
Hospital Universitario La Paz,28.1851863024593,0,Hospital Carlos III,5,H016,estres_2_moderado,Moderado,1.5,1.25,42,20160,hospital,68,1,available,0.20833333333333334,0.20833333333333334
Hospital Universitario Príncipe de Asturias,27.643245463730693,0,Hospital Central de la Defensa Gómez Ulla,3,H017,estres_2_moderado,Moderado,1.5,1.25,40,20160,hospital,68,1,available,0.1984126984126984,0.1984126984126984
Hospital Universitario Puerta de Hierro Majadahonda,100.0,0,Hospital Universitario Puerta de Hierro Majadahonda,0,H018,estres_2_moderado,Moderado,1.5,1.25,0,20160,hospital,68,1,available,0.0,0.0
Hospital Universitario Puerta de Hierro Majadahonda,100.0,0,Hospital Universitario Puerta de Hierro Majadahonda,0,H019,estres_2_moderado,Moderado,1.5,1.25,0,20160,hospital,68,1,available,0.0,0.0
Hospital Universitario Ramón y Cajal,51.32923310420271,53,Hospital Universitario José Germain,4,H020,estres_2_moderado,Moderado,1.5,1.25,80,20160,hospital,68,1,available,0.6597222222222222,0.3968253968253968
BASE NOROESTE,31.985637733405625,2132,BASE NOROESTE,227,B001,estres_2_moderado,Moderado,1.5,1.25,2158,20160,base,69,2,available,21.279761904761905,10.704365079365079
BASE NOROESTE,22.600942236345546,2223,BASE NOROESTE,246,B002,estres_2_moderado,Moderado,1.5,1.25,2264,20160,base,69,2,available,22.256944444444443,11.230158730158731
BASE NORTE CAPITAL,84.20424296826519,4828,BASE NORTE CAPITAL,522,B003,estres_2_moderado,Moderado,1.5,1.25,4810,20160,base,69,2,available,47.807539682539684,23.859126984126984
BASE NORTE CAPITAL,79.55472298086472,4830,BASE NORTE CAPITAL,530,B004,estres_2_moderado,Moderado,1.5,1.25,4812,20160,base,69,2,available,47.827380952380956,23.86904761904762
BASE NORTE CAPITAL,82.26085037191606,4795,BASE NORTE CAPITAL,527,B005,estres_2_moderado,Moderado,1.5,1.25,4758,20160,base,69,2,available,47.385912698412696,23.601190476190474
BASE NORTE CAPITAL,92.1165261234443,4982,BASE NORTE CAPITAL,550,B006,estres_2_moderado,Moderado,1.5,1.25,4976,20160,base,69,2,available,49.39484126984127,24.682539682539684
BASE ESTE CORREDOR,37.14787463413797,2082,BASE ESTE CORREDOR,141,B007,estres_2_moderado,Moderado,1.5,1.25,2138,20160,base,69,2,available,20.932539682539684,10.60515873015873
BASE ESTE CORREDOR,44.117217048608225,1976,BASE ESTE CORREDOR,129,B008,estres_2_moderado,Moderado,1.5,1.25,1970,20160,base,69,2,available,19.5734126984127,9.771825396825397
BASE ESTE CORREDOR,52.273278081316434,2532,BASE ESTE CORREDOR,161,B009,estres_2_moderado,Moderado,1.5,1.25,2542,20160,base,69,2,available,25.168650793650794,12.609126984126984
BASE ESTE CORREDOR,23.91309573614716,2162,BASE ESTE CORREDOR,149,B010,estres_2_moderado,Moderado,1.5,1.25,2172,20160,base,69,2,available,21.498015873015873,10.773809523809524
BASE SUR FUENLABRADA,69.61321205725707,3203,BASE SUR FUENLABRADA,347,B011,estres_2_moderado,Moderado,1.5,1.25,3186,20160,base,69,2,available,31.691468253968253,15.803571428571427
BASE SUR FUENLABRADA,95.269117643739,3368,BASE SUR FUENLABRADA,344,B012,estres_2_moderado,Moderado,1.5,1.25,3334,20160,base,69,2,available,33.24404761904762,16.53769841269841
BASE SUR FUENLABRADA,75.2386783049259,3461,BASE SUR FUENLABRADA,380,B013,estres_2_moderado,Moderado,1.5,1.25,3424,20160,base,69,2,available,34.151785714285715,16.984126984126984
Hospital Asociado Universitario Guadarrama,100.0,0,Hospital Asociado Universitario Guadarrama,0,H001,estres_2_moderado,Moderado,1.5,1.25,0,20160,hospital,69,2,available,0.0,0.0
Hospital Asociado Universitario Guadarrama,100.0,0,Hospital Asociado Universitario Guadarrama,0,H002,estres_2_moderado,Moderado,1.5,1.25,0,20160,hospital,69,2,available,0.0,0.0
Hospital El Escorial,86.63617827406947,0,Hospital Universitario General de Villalba,1,H003,estres_2_moderado,Moderado,1.5,1.25,8,20160,hospital,69,2,available,0.03968253968253968,0.03968253968253968
Hospital General Universitario Gregorio Marañón,25.469232582200533,0,Hospital Universitario de Torrejón,2,H004,estres_2_moderado,Moderado,1.5,1.25,44,20160,hospital,69,2,available,0.21825396825396826,0.21825396825396826
Hospital La Fuenfría,30.062586681191107,0,Hospital Universitario del Henares,2,H005,estres_2_moderado,Moderado,1.5,1.25,39,20160,hospital,69,2,available,0.19345238095238096,0.19345238095238096
Hospital La Fuenfría,70.22889037875849,55,Hospital Universitario del Sureste,3,H006,estres_2_moderado,Moderado,1.5,1.25,74,20160,hospital,69,2,available,0.6398809523809523,0.36706349206349204
Hospital Universitario 12 de Octubre,23.13970839840264,0,Hospital Universitario Puerta de Hierro Majadahonda,3,H007,estres_2_moderado,Moderado,1.5,1.25,44,20160,hospital,69,2,available,0.21825396825396826,0.21825396825396826
Hospital Universitario de Fuenlabrada,47.165117500956256,53,Hospital Carlos III,3,H008,estres_2_moderado,Moderado,1.5,1.25,80,20160,hospital,69,2,available,0.6597222222222222,0.3968253968253968
Hospital Universitario de Torrejón,100.0,0,Hospital Universitario de Torrejón,0,H009,estres_2_moderado,Moderado,1.5,1.25,0,20160,hospital,69,2,available,0.0,0.0
Hospital Universitario del Sureste,100.0,0,Hospital Universitario del Sureste,0,H010,estres_2_moderado,Moderado,1.5,1.25,0,20160,hospital,69,2,available,0.0,0.0
Hospital Universitario Infanta Cristina,37.002519153729686,0,Hospital El Escorial,1,H011,estres_2_moderado,Moderado,1.5,1.25,35,20160,hospital,69,2,available,0.1736111111111111,0.1736111111111111
Hospital Universitario Infanta Elena,100.0,52,Hospital La Fuenfría,1,H012,estres_2_moderado,Moderado,1.5,1.25,48,20160,hospital,69,2,available,0.496031746031746,0.2380952380952381
Hospital Universitario Infanta Sofía,35.83302417761673,0,Hospital Universitario Infanta Elena,2,H013,estres_2_moderado,Moderado,1.5,1.25,38,20160,hospital,69,2,available,0.1884920634920635,0.1884920634920635
Hospital Universitario Infanta Sofía,62.49124997379434,0,Hospital Universitario de Torrejón,1,H014,estres_2_moderado,Moderado,1.5,1.25,32,20160,hospital,69,2,available,0.15873015873015872,0.15873015873015872
Hospital Universitario José Germain,31.23494919510072,0,Hospital Universitario del Henares,3,H015,estres_2_moderado,Moderado,1.5,1.25,39,20160,hospital,69,2,available,0.19345238095238096,0.19345238095238096
Hospital Universitario La Paz,85.26933557245968,0,Hospital Virgen de la Torre,1,H016,estres_2_moderado,Moderado,1.5,1.25,10,20160,hospital,69,2,available,0.0496031746031746,0.0496031746031746
Hospital Universitario Príncipe de Asturias,100.0,0,Hospital Universitario Príncipe de Asturias,0,H017,estres_2_moderado,Moderado,1.5,1.25,0,20160,hospital,69,2,available,0.0,0.0
Hospital Universitario Puerta de Hierro Majadahonda,77.31448568664067,0,Hospital Central de la Defensa Gómez Ulla,1,H018,estres_2_moderado,Moderado,1.5,1.25,14,20160,hospital,69,2,available,0.06944444444444445,0.06944444444444445
Hospital Universitario Puerta de Hierro Majadahonda,100.0,0,Hospital Universitario Puerta de Hierro Majadahonda,0,H019,estres_2_moderado,Moderado,1.5,1.25,0,20160,hospital,69,2,available,0.0,0.0
Hospital Universitario Ramón y Cajal,45.06253673557974,52,Hospital General Universitario Gregorio Marañón,3,H020,estres_2_moderado,Moderado,1.5,1.25,90,20160,hospital,69,2,available,0.7043650793650794,0.4464285714285714
BASE NOROESTE,58.05248695800423,2004,BASE NOROESTE,221,B001,estres_2_moderado,Moderado,1.5,1.25,2018,20160,base,70,3,available,19.950396825396826,10.009920634920636
BASE NOROESTE,49.376905680362825,2163,BASE NOROESTE,235,B002,estres_2_moderado,Moderado,1.5,1.25,2180,20160,base,70,3,available,21.54265873015873,10.813492063492063
BASE NORTE CAPITAL,26.212893267484876,5032,BASE NORTE CAPITAL,533,B003,estres_2_moderado,Moderado,1.5,1.25,5136,20160,base,70,3,available,50.43650793650794,25.476190476190474
BASE NORTE CAPITAL,100.0,5028,BASE NORTE CAPITAL,556,B004,estres_2_moderado,Moderado,1.5,1.25,5134,20160,base,70,3,available,50.40674603174603,25.46626984126984
BASE NORTE CAPITAL,39.11738079583852,4610,BASE NORTE CAPITAL,504,B005,estres_2_moderado,Moderado,1.5,1.25,4756,20160,base,70,3,available,46.458333333333336,23.591269841269842
BASE NORTE CAPITAL,45.293803201841605,4815,BASE NORTE CAPITAL,523,B006,estres_2_moderado,Moderado,1.5,1.25,4908,20160,base,70,3,available,48.229166666666664,24.345238095238095
BASE ESTE CORREDOR,81.86929649156926,1771,BASE ESTE CORREDOR,124,B007,estres_2_moderado,Moderado,1.5,1.25,1860,20160,base,70,3,available,18.0109126984127,9.226190476190476
BASE ESTE CORREDOR,100.0,2145,BASE ESTE CORREDOR,133,B008,estres_2_moderado,Moderado,1.5,1.25,2140,20160,base,70,3,available,21.254960317460316,10.615079365079366
BASE ESTE CORREDOR,59.27607325427249,2749,BASE ESTE CORREDOR,172,B009,estres_2_moderado,Moderado,1.5,1.25,2896,20160,base,70,3,available,28.000992063492063,14.365079365079364
BASE ESTE CORREDOR,100.0,3042,BASE ESTE CORREDOR,193,B010,estres_2_moderado,Moderado,1.5,1.25,3042,20160,base,70,3,available,30.178571428571427,15.089285714285714
BASE SUR FUENLABRADA,38.83288962293713,3311,BASE SUR FUENLABRADA,353,B011,estres_2_moderado,Moderado,1.5,1.25,3328,20160,base,70,3,available,32.93154761904762,16.507936507936506
BASE SUR FUENLABRADA,71.50388791909204,3153,BASE SUR FUENLABRADA,346,B012,estres_2_moderado,Moderado,1.5,1.25,3152,20160,base,70,3,available,31.27480158730159,15.634920634920634
BASE SUR FUENLABRADA,39.869287558389416,3450,BASE SUR FUENLABRADA,350,B013,estres_2_moderado,Moderado,1.5,1.25,3438,20160,base,70,3,available,34.166666666666664,17.05357142857143
Hospital Asociado Universitario Guadarrama,48.390360237230354,0,Hospital Universitario Rey Juan Carlos,1,H001,estres_2_moderado,Moderado,1.5,1.25,32,20160,hospital,70,3,available,0.15873015873015872,0.15873015873015872
Hospital Asociado Universitario Guadarrama,100.0,0,Hospital Asociado Universitario Guadarrama,0,H002,estres_2_moderado,Moderado,1.5,1.25,0,20160,hospital,70,3,available,0.0,0.0
Hospital El Escorial,22.57985703166038,0,Hospital Universitario del Sureste,1,H003,estres_2_moderado,Moderado,1.5,1.25,49,20160,hospital,70,3,available,0.24305555555555555,0.24305555555555555
Hospital General Universitario Gregorio Marañón,87.71586281670115,0,Hospital Enfermera Isabel Zendal,1,H004,estres_2_moderado,Moderado,1.5,1.25,8,20160,hospital,70,3,available,0.03968253968253968,0.03968253968253968
Hospital La Fuenfría,37.10997599710608,0,Hospital Central de la Defensa Gómez Ulla,1,H005,estres_2_moderado,Moderado,1.5,1.25,37,20160,hospital,70,3,available,0.18353174603174602,0.18353174603174602
Hospital La Fuenfría,100.0,0,Hospital La Fuenfría,0,H006,estres_2_moderado,Moderado,1.5,1.25,0,20160,hospital,70,3,available,0.0,0.0
Hospital Universitario 12 de Octubre,100.0,0,Hospital Universitario 12 de Octubre,0,H007,estres_2_moderado,Moderado,1.5,1.25,0,20160,hospital,70,3,available,0.0,0.0
Hospital Universitario de Fuenlabrada,100.0,0,Hospital Universitario de Fuenlabrada,0,H008,estres_2_moderado,Moderado,1.5,1.25,0,20160,hospital,70,3,available,0.0,0.0
Hospital Universitario de Torrejón,74.21113447636799,0,Hospital Infantil Universitario Niño Jesús,1,H009,estres_2_moderado,Moderado,1.5,1.25,16,20160,hospital,70,3,available,0.07936507936507936,0.07936507936507936
Hospital Universitario del Sureste,100.0,0,Hospital Universitario del Sureste,0,H010,estres_2_moderado,Moderado,1.5,1.25,0,20160,hospital,70,3,available,0.0,0.0
Hospital Universitario Infanta Cristina,39.13603462056276,0,Hospital Universitario Infanta Leonor,4,H011,estres_2_moderado,Moderado,1.5,1.25,36,20160,hospital,70,3,available,0.17857142857142858,0.17857142857142858
Hospital Universitario Infanta Elena,100.0,0,Hospital Universitario Infanta Elena,0,H012,estres_2_moderado,Moderado,1.5,1.25,0,20160,hospital,70,3,available,0.0,0.0
Hospital Universitario Infanta Sofía,82.69029639013526,0,Hospital Universitario Infanta Sofía,1,H013,estres_2_moderado,Moderado,1.5,1.25,10,20160,hospital,70,3,available,0.0496031746031746,0.0496031746031746
Hospital Universitario Infanta Sofía,91.17345431033365,0,Hospital Universitario Dr. Rodríguez Lafora,1,H014,estres_2_moderado,Moderado,1.5,1.25,5,20160,hospital,70,3,available,0.0248015873015873,0.0248015873015873
Hospital Universitario José Germain,81.9167311892558,0,Hospital Central de la Cruz Roja San José y Santa Adela,1,H015,estres_2_moderado,Moderado,1.5,1.25,10,20160,hospital,70,3,available,0.0496031746031746,0.0496031746031746
Hospital Universitario La Paz,63.119222434735924,0,Hospital Universitario del Sureste,1,H016,estres_2_moderado,Moderado,1.5,1.25,21,20160,hospital,70,3,available,0.10416666666666667,0.10416666666666667
Hospital Universitario Príncipe de Asturias,100.0,0,Hospital Universitario Príncipe de Asturias,0,H017,estres_2_moderado,Moderado,1.5,1.25,0,20160,hospital,70,3,available,0.0,0.0
Hospital Universitario Puerta de Hierro Majadahonda,100.0,0,Hospital Universitario Puerta de Hierro Majadahonda,0,H018,estres_2_moderado,Moderado,1.5,1.25,0,20160,hospital,70,3,available,0.0,0.0
Hospital Universitario Puerta de Hierro Majadahonda,100.0,0,Hospital Universitario Puerta de Hierro Majadahonda,0,H019,estres_2_moderado,Moderado,1.5,1.25,0,20160,hospital,70,3,available,0.0,0.0
Hospital Universitario Ramón y Cajal,49.60314630590115,0,Hospital Universitario Infanta Elena,1,H020,estres_2_moderado,Moderado,1.5,1.25,33,20160,hospital,70,3,available,0.1636904761904762,0.1636904761904762
BASE NOROESTE,100.0,2141,BASE NOROESTE,234,B001,estres_2_moderado,Moderado,1.5,1.25,2084,20160,base,71,4,available,20.95734126984127,10.337301587301587
BASE NOROESTE,96.89440506973096,2363,BASE NOROESTE,253,B002,estres_2_moderado,Moderado,1.5,1.25,2272,20160,base,71,4,available,22.991071428571427,11.26984126984127
BASE NORTE CAPITAL,100.0,4783,BASE NORTE CAPITAL,507,B003,estres_2_moderado,Moderado,1.5,1.25,4662,20160,base,71,4,available,46.85019841269841,23.125
BASE NORTE CAPITAL,100.0,5100,BASE NORTE CAPITAL,564,B004,estres_2_moderado,Moderado,1.5,1.25,4988,20160,base,71,4,available,50.03968253968254,24.742063492063494
BASE NORTE CAPITAL,29.75298773441106,5011,BASE NORTE CAPITAL,554,B005,estres_2_moderado,Moderado,1.5,1.25,4954,20160,base,71,4,available,49.429563492063494,24.573412698412696
BASE NORTE CAPITAL,23.540288708008262,4776,BASE NORTE CAPITAL,515,B006,estres_2_moderado,Moderado,1.5,1.25,4760,20160,base,71,4,available,47.3015873015873,23.61111111111111
BASE ESTE CORREDOR,25.33521058584177,2012,BASE ESTE CORREDOR,138,B007,estres_2_moderado,Moderado,1.5,1.25,2038,20160,base,71,4,available,20.089285714285715,10.109126984126984
BASE ESTE CORREDOR,58.265515350047124,3148,BASE ESTE CORREDOR,184,B008,estres_2_moderado,Moderado,1.5,1.25,3056,20160,base,71,4,available,30.773809523809526,15.158730158730158
BASE ESTE CORREDOR,21.702833106336733,2614,BASE ESTE CORREDOR,180,B009,estres_2_moderado,Moderado,1.5,1.25,2614,20160,base,71,4,available,25.932539682539684,12.966269841269842
